Catherine Harvey,http://dbpedia.org/resource/Catherine_Harvey
Andrew Tiernan,http://dbpedia.org/resource/Andrew_Tiernan
Jeremy Clyde,http://dbpedia.org/resource/Jeremy_Clyde
Geraint Owen,http://dbpedia.org/resource/Geraint_Owen
Brian Poyser,http://dbpedia.org/resource/Brian_Poyser
Colin Baker,http://dbpedia.org/resource/Colin_Baker
Angela Pleasence,http://dbpedia.org/resource/Angela_Pleasence
Jimmy Akingbola,http://dbpedia.org/resource/Jimmy_Akingbola
Malcolm Storry,http://dbpedia.org/resource/Malcolm_Storry
David Threlfall,http://dbpedia.org/resource/David_Threlfall
Barry Foster,http://dbpedia.org/resource/Barry_Foster_(actor)
Mark Stevenson,http://dbpedia.org/resource/Mark_Stevenson
Cyril Luckham,http://dbpedia.org/resource/Cyril_Luckham
Josie Lawrence,http://dbpedia.org/resource/Josie_Lawrence
Richard Henders,http://dbpedia.org/resource/Richard_Henders
David Graham,http://dbpedia.org/resource/David_Graham_(actor)
Peter Tuddenham,http://dbpedia.org/resource/Peter_Tuddenham
Colin McCormack,http://dbpedia.org/resource/Colin_McCormack
Steven Berkoff,http://dbpedia.org/resource/Steven_Berkoff
Gary Cady,http://dbpedia.org/resource/Gary_Cady
David Haig,http://dbpedia.org/resource/David_Haig
Harry Towb,http://dbpedia.org/resource/Harry_Towb
Stephanie Bidmead,http://dbpedia.org/resource/Stephanie_Bidmead
Susan Sheridan,http://dbpedia.org/resource/Susan_Sheridan
Bruno Barnabe,http://dbpedia.org/resource/Bruno_Barnabe
Violet Carson,http://dbpedia.org/resource/Violet_Carson
Harold Goldblatt,http://dbpedia.org/resource/Harold_Goldblatt
Toby Stephens,http://dbpedia.org/resource/Toby_Stephens
Santiago Cabrera,http://dbpedia.org/resource/Santiago_Cabrera
Julian Orchard,http://dbpedia.org/resource/Julian_Orchard
Freddie Jones,http://dbpedia.org/resource/Freddie_Jones
Philippa Urquhart,http://dbpedia.org/resource/Philippa_Urquhart
Christopher Fairbank,http://dbpedia.org/resource/Christopher_Fairbank
Gudrun Ure,http://dbpedia.org/resource/Gudrun_Ure
Harry Fielder,http://dbpedia.org/resource/Harry_Fielder
Anne-Marie Duff,http://dbpedia.org/resource/Anne-Marie_Duff
Anna Friel,http://dbpedia.org/resource/Anna_Friel
Denis Lill,http://dbpedia.org/resource/Denis_Lill
Jill Baker,http://dbpedia.org/resource/Jill_Baker
James Fleet,http://dbpedia.org/resource/James_Fleet
Harry Andrews,http://dbpedia.org/resource/Harry_Andrews
Allan Cuthbertson,http://dbpedia.org/resource/Allan_Cuthbertson
Jonathan Cullen,http://dbpedia.org/resource/Jonathan_Cullen
Christopher Ravenscroft,http://dbpedia.org/resource/Christopher_Ravenscroft
Simone Bendix,http://dbpedia.org/resource/Simone_Bendix
Jenny Joseph,http://dbpedia.org/resource/Jenny_Joseph
Michael Wildman,http://dbpedia.org/resource/Michael_Wildman
Grace Nichols,http://dbpedia.org/resource/Grace_Nichols
Wilfrid Brambell,http://dbpedia.org/resource/Wilfrid_Brambell
Gawn Grainger,http://dbpedia.org/resource/Gawn_Grainger
Jeff Rawle,http://dbpedia.org/resource/Jeff_Rawle
Charles Carson,http://dbpedia.org/resource/Charles_Carson_(actor)
Kenneth Tynan,http://dbpedia.org/resource/Kenneth_Tynan
Ralph Ineson,http://dbpedia.org/resource/Ralph_Ineson
Richard Vernon,http://dbpedia.org/resource/Richard_Vernon
Sarah Woodward,http://dbpedia.org/resource/Sarah_Woodward
Millicent Martin,http://dbpedia.org/resource/Millicent_Martin
Colette O'Neil,http://dbpedia.org/resource/Colette_O'Neil
Patsy Byrne,http://dbpedia.org/resource/Patsy_Byrne
Brian Bedford,http://dbpedia.org/resource/Brian_Bedford
William Dysart,http://dbpedia.org/resource/William_Dysart
Roy North,http://dbpedia.org/resource/Roy_North
Paula Wilcox,http://dbpedia.org/resource/Paula_Wilcox
Jamie Glover,http://dbpedia.org/resource/Jamie_Glover
Douglas Hodge,http://dbpedia.org/resource/Douglas_Hodge
Tim McInnerny,http://dbpedia.org/resource/Tim_McInnerny
Edward Woodward,http://dbpedia.org/resource/Edward_Woodward
James Earl Jones,http://dbpedia.org/resource/James_Earl_Jones
Anna Hope,http://dbpedia.org/resource/Anna_Hope
Patrick Wymark,http://dbpedia.org/resource/Patrick_Wymark
Clare Holman,http://dbpedia.org/resource/Clare_Holman
Sally Ann Matthews,http://dbpedia.org/resource/Sally_Ann_Matthews
Lisa Harrow,http://dbpedia.org/resource/Lisa_Harrow
Daphne Slater,http://dbpedia.org/resource/Daphne_Slater
Esme Percy,http://dbpedia.org/resource/Esme_Percy
Alfred Burke,http://dbpedia.org/resource/Alfred_Burke
Bryan Coleman,http://dbpedia.org/resource/Bryan_Coleman
Ann Bell,http://dbpedia.org/resource/Ann_Bell
James Raglan,http://dbpedia.org/resource/James_Raglan
Adrian Edmondson,http://dbpedia.org/resource/Adrian_Edmondson
Leon Lissek,http://dbpedia.org/resource/Leon_Lissek
David Troughton,http://dbpedia.org/resource/David_Troughton
John Ruddock,http://dbpedia.org/resource/John_Ruddock
Richard Harris,http://dbpedia.org/resource/Richard_Harris
Ruth Jones,http://dbpedia.org/resource/Ruth_Jones
Tom Courtenay,http://dbpedia.org/resource/Tom_Courtenay
Eileen Way,http://dbpedia.org/resource/Eileen_Way
Howard Goorney,http://dbpedia.org/resource/Howard_Goorney
Kenny Ireland,http://dbpedia.org/resource/Kenny_Ireland
Rosalind Shanks,http://dbpedia.org/resource/Rosalind_Shanks
Danny Sapani,http://dbpedia.org/resource/Danny_Sapani
Brendan Kennelly,http://dbpedia.org/resource/Brendan_Kennelly
Colin Rix,http://dbpedia.org/resource/Colin_Rix
Mina Anwar,http://dbpedia.org/resource/Mina_Anwar
Mark Arden,http://dbpedia.org/resource/Mark_Arden
Bob Wellings,http://dbpedia.org/resource/Bob_Wellings
Nina Wadia,http://dbpedia.org/resource/Nina_Wadia
Marjorie Westbury,http://dbpedia.org/resource/Marjorie_Westbury
David Burt,http://dbpedia.org/resource/David_Burt
Ania Marson,http://dbpedia.org/resource/Ania_Marson
Tom Mannion,http://dbpedia.org/resource/Tom_Mannion
Glen Murphy,http://dbpedia.org/resource/Glen_Murphy
Vincent Regan,http://dbpedia.org/resource/Vincent_Regan
Basil Langton,http://dbpedia.org/resource/Basil_Langton
Caspar Wrede,http://dbpedia.org/resource/Caspar_Wrede
Emily Richard,http://dbpedia.org/resource/Emily_Richard
Sujata Bhatt,http://dbpedia.org/resource/Sujata_Bhatt
Fenella Fielding,http://dbpedia.org/resource/Fenella_Fielding
Tom Sturridge,http://dbpedia.org/resource/Tom_Sturridge
Robert Powell,http://dbpedia.org/resource/Robert_Powell
Sam Wanamaker,http://dbpedia.org/resource/Sam_Wanamaker
Tom Paulin,http://dbpedia.org/resource/Tom_Paulin
David Schofield,http://dbpedia.org/resource/David_Schofield_(actor)
Hugh Griffith,http://dbpedia.org/resource/Hugh_Griffith
Adrian Dunbar,http://dbpedia.org/resource/Adrian_Dunbar
Michael Kilgarriff,http://dbpedia.org/resource/Michael_Kilgarriff
Carol Grimes,http://dbpedia.org/resource/Carol_Grimes
Norman Wooland,http://dbpedia.org/resource/Norman_Wooland
Billy Connolly,http://dbpedia.org/resource/Billy_Connolly
Sharon Duce,http://dbpedia.org/resource/Sharon_Duce
Jack Shepherd,http://dbpedia.org/resource/Jack_Shepherd_(actor)
Iain Glen,http://dbpedia.org/resource/Iain_Glen
Ninette de Valois,http://dbpedia.org/resource/Ninette_de_Valois
Gary Waldhorn,http://dbpedia.org/resource/Gary_Waldhorn
Michael Smiley,http://dbpedia.org/resource/Michael_Smiley
Cicely Berry,http://dbpedia.org/resource/Cicely_Berry
Roger Allam,http://dbpedia.org/resource/Roger_Allam
Saskia Reeves,http://dbpedia.org/resource/Saskia_Reeves
James Cossins,http://dbpedia.org/resource/James_Cossins
Eric Richard,http://dbpedia.org/resource/Eric_Richard
Phyllis Logan,http://dbpedia.org/resource/Phyllis_Logan
Ray Llewellyn,http://dbpedia.org/resource/Ray_Llewellyn
Yolande Palfrey,http://dbpedia.org/resource/Yolande_Palfrey
Billie Whitelaw,http://dbpedia.org/resource/Billie_Whitelaw
David Firth,http://dbpedia.org/resource/David_Firth
Carl Forgione,http://dbpedia.org/resource/Carl_Forgione
Michael Jayston,http://dbpedia.org/resource/Michael_Jayston
Thora Hird,http://dbpedia.org/resource/Thora_Hird
Chu Omambala,http://dbpedia.org/resource/Chu_Omambala
Reginald Beckwith,http://dbpedia.org/resource/Reginald_Beckwith
Kika Markham,http://dbpedia.org/resource/Kika_Markham
Keith Clifford,http://dbpedia.org/resource/Keith_Clifford
Ellie Beavan,http://dbpedia.org/resource/Ellie_Beavan
Jonathan Dow,http://dbpedia.org/resource/Jonathan_Dow
John Voce,http://dbpedia.org/resource/John_Voce
Islwyn Morris,http://dbpedia.org/resource/Islwyn_Morris
John Salthouse,http://dbpedia.org/resource/John_Salthouse
Hakeem Kae-Kazim,http://dbpedia.org/resource/Hakeem_Kae-Kazim
Geoffrey Lewis,http://dbpedia.org/resource/Geoffrey_Lewis_(actor)
Liz Lochhead,http://dbpedia.org/resource/Liz_Lochhead
Shaun Curry,http://dbpedia.org/resource/Shaun_Curry
Denise Coffey,http://dbpedia.org/resource/Denise_Coffey
Ken Stott,http://dbpedia.org/resource/Ken_Stott
Louise Lombard,http://dbpedia.org/resource/Louise_Lombard
Burn Gorman,http://dbpedia.org/resource/Burn_Gorman
Glyn Worsnip,http://dbpedia.org/resource/Glyn_Worsnip
Tom Mison,http://dbpedia.org/resource/Tom_Mison
John Fortune,http://dbpedia.org/resource/John_Fortune
Amanda Root,http://dbpedia.org/resource/Amanda_Root
Emma Kirkby,http://dbpedia.org/resource/Emma_Kirkby
Russell Gomer,http://dbpedia.org/resource/Russell_Gomer
John Barrymore,http://dbpedia.org/resource/John_Barrymore
Tracy-Ann Oberman,http://dbpedia.org/resource/Tracy-Ann_Oberman
Barbara Leigh-Hunt,http://dbpedia.org/resource/Barbara_Leigh-Hunt
Lila Kaye,http://dbpedia.org/resource/Lila_Kaye
Seeta Indrani,http://dbpedia.org/resource/Seeta_Indrani
Milton Rosmer,http://dbpedia.org/resource/Milton_Rosmer
Hugh Manning,http://dbpedia.org/resource/Hugh_Manning
Perry Benson,http://dbpedia.org/resource/Perry_Benson
Julia Ford,http://dbpedia.org/resource/Julia_Ford
Valerie Gearon,http://dbpedia.org/resource/Valerie_Gearon
Alec Guinness,http://dbpedia.org/resource/Alec_Guinness
Sean Scanlan,http://dbpedia.org/resource/Sean_Scanlan
Kevin Eldon,http://dbpedia.org/resource/Kevin_Eldon
Anastasia Hille,http://dbpedia.org/resource/Anastasia_Hille
Andrew MacLachlan,http://dbpedia.org/resource/Andrew_MacLachlan
Jane Cox,http://dbpedia.org/resource/Jane_Cox
Edna Healey,http://dbpedia.org/resource/Edna_Healey
Dorothy Tutin,http://dbpedia.org/resource/Dorothy_Tutin
Geraldine James,http://dbpedia.org/resource/Geraldine_James
Heather Chasen,http://dbpedia.org/resource/Heather_Chasen
Kelsey Grammer,http://dbpedia.org/resource/Kelsey_Grammer
Christopher Denham,http://dbpedia.org/resource/Christopher_Denham
Alec Sabin,http://dbpedia.org/resource/Alec_Sabin
Stuart Organ,http://dbpedia.org/resource/Stuart_Organ
Jim Sturgess,http://dbpedia.org/resource/Jim_Sturgess
Vanessa Redgrave,http://dbpedia.org/resource/Vanessa_Redgrave
Patrick Robinson,http://dbpedia.org/resource/Patrick_Robinson_(actor)
Robin Ray,http://dbpedia.org/resource/Robin_Ray
Barry Lynch,http://dbpedia.org/resource/Barry_Lynch
Michael Gambon,http://dbpedia.org/resource/Michael_Gambon
Jeffrey Dench,http://dbpedia.org/resource/Jeffrey_Dench
Robin Sachs,http://dbpedia.org/resource/Robin_Sachs
Alan Haines,http://dbpedia.org/resource/Alan_Haines
Garard Green,http://dbpedia.org/resource/Garard_Green
Hywel Bennett,http://dbpedia.org/resource/Hywel_Bennett
Lockwood West,http://dbpedia.org/resource/Lockwood_West
George Murdock,http://dbpedia.org/resource/George_Murdock_(actor)
Mark Springer,http://dbpedia.org/resource/Mark_Springer
Clive Brunt,http://dbpedia.org/resource/Clive_Brunt
Tony Jay,http://dbpedia.org/resource/Tony_Jay
Jimmy Gardner,http://dbpedia.org/resource/Jimmy_Gardner_(actor)
Anna Carteret,http://dbpedia.org/resource/Anna_Carteret
Nigel Planer,http://dbpedia.org/resource/Nigel_Planer
Joseph Marcell,http://dbpedia.org/resource/Joseph_Marcell
Nitin Ganatra,http://dbpedia.org/resource/Nitin_Ganatra
David Dabydeen,http://dbpedia.org/resource/David_Dabydeen
Donald Sutherland,http://dbpedia.org/resource/Donald_Sutherland
Gillian Tindall,http://dbpedia.org/resource/Gillian_Tindall
Richard E. Grant,http://dbpedia.org/resource/Richard_E._Grant
Tamsin Greig,http://dbpedia.org/resource/Tamsin_Greig
Sara Kestelman,http://dbpedia.org/resource/Sara_Kestelman
Stephen Critchlow,http://dbpedia.org/resource/Stephen_Critchlow
Tyrone Guthrie,http://dbpedia.org/resource/Tyrone_Guthrie
Christopher Ettridge,http://dbpedia.org/resource/Christopher_Ettridge
Christopher Timothy,http://dbpedia.org/resource/Christopher_Timothy
Ayesha Antoine,http://dbpedia.org/resource/Ayesha_Antoine
Jeffrey Holland,http://dbpedia.org/resource/Jeffrey_Holland
Steve Hodson,http://dbpedia.org/resource/Steve_Hodson
Peggy Thorpe-Bates,http://dbpedia.org/resource/Peggy_Thorpe-Bates
Richard Avery,http://dbpedia.org/resource/Richard_Avery
Howard Keel,http://dbpedia.org/resource/Howard_Keel
Rebecca Egan,http://dbpedia.org/resource/Rebecca_Egan
Ian Kelly,http://dbpedia.org/resource/Ian_Kelly_(actor)
Spencer Banks,http://dbpedia.org/resource/Spencer_Banks
Roger Rees,http://dbpedia.org/resource/Roger_Rees
Jack Birkett,http://dbpedia.org/resource/Jack_Birkett
Sarah Bernhardt,http://dbpedia.org/resource/Sarah_Bernhardt
Patrick Baladi,http://dbpedia.org/resource/Patrick_Baladi
Dominic Mafham,http://dbpedia.org/resource/Dominic_Mafham
Trader Faulkner,http://dbpedia.org/resource/Trader_Faulkner
Jeffery Kissoon,http://dbpedia.org/resource/Jeffery_Kissoon
Gary Watson,http://dbpedia.org/resource/Gary_Watson
Nevill Coghill,http://dbpedia.org/resource/Nevill_Coghill
Philip Jackson,http://dbpedia.org/resource/Philip_Jackson_(actor)
Ben Elton,http://dbpedia.org/resource/Ben_Elton
Peter Woodthorpe,http://dbpedia.org/resource/Peter_Woodthorpe
Brigid Brophy,http://dbpedia.org/resource/Brigid_Brophy
Noreen Kershaw,http://dbpedia.org/resource/Noreen_Kershaw
Jeremy Irons,http://dbpedia.org/resource/Jeremy_Irons
Lyndam Gregory,http://dbpedia.org/resource/Lyndam_Gregory
John Warner,http://dbpedia.org/resource/John_Warner_(actor)
Simon McBurney,http://dbpedia.org/resource/Simon_McBurney
Tim Potter,http://dbpedia.org/resource/Tim_Potter
Becky Simpson,http://dbpedia.org/resource/Becky_Simpson
John Bardon,http://dbpedia.org/resource/John_Bardon
Philip Guard,http://dbpedia.org/resource/Philip_Guard
Rasmus Hardiker,http://dbpedia.org/resource/Rasmus_Hardiker
Giles Havergal,http://dbpedia.org/resource/Giles_Havergal
Barbara Mitchell,http://dbpedia.org/resource/Barbara_Mitchell
Alex Ferns,http://dbpedia.org/resource/Alex_Ferns
Cyril Shaps,http://dbpedia.org/resource/Cyril_Shaps
Tim McMullan,http://dbpedia.org/resource/Tim_McMullan
Hugh Burden,http://dbpedia.org/resource/Hugh_Burden
Liza Goddard,http://dbpedia.org/resource/Liza_Goddard
Laurence Naismith,http://dbpedia.org/resource/Laurence_Naismith
Greg Wise,http://dbpedia.org/resource/Greg_Wise
Eve Matheson,http://dbpedia.org/resource/Eve_Matheson
Richard Chamberlain,http://dbpedia.org/resource/Richard_Chamberlain
Karl Johnson,http://dbpedia.org/resource/Karl_Johnson
Mary Wimbush,http://dbpedia.org/resource/Mary_Wimbush
Daphne Anderson,http://dbpedia.org/resource/Daphne_Anderson
Gillian Elisa,http://dbpedia.org/resource/Gillian_Elisa
Benjamin Zephaniah,http://dbpedia.org/resource/Benjamin_Zephaniah
Rosalind Knight,http://dbpedia.org/resource/Rosalind_Knight
Ian Thompson,http://dbpedia.org/resource/Ian_Thompson_(actor)
Rudolph Walker,http://dbpedia.org/resource/Rudolph_Walker
Anna Massey,http://dbpedia.org/resource/Anna_Massey
Stephen Greif,http://dbpedia.org/resource/Stephen_Greif
Kevin McKidd,http://dbpedia.org/resource/Kevin_McKidd
James Purefoy,http://dbpedia.org/resource/James_Purefoy
John Warnaby,http://dbpedia.org/resource/John_Warnaby
Deddie Davies,http://dbpedia.org/resource/Deddie_Davies
Malcolm Stoddard,http://dbpedia.org/resource/Malcolm_Stoddard
Shantala Shivalingappa,http://dbpedia.org/resource/Shantala_Shivalingappa
Steven Mackintosh,http://dbpedia.org/resource/Steven_Mackintosh
Brian Osborne,http://dbpedia.org/resource/Brian_Osborne
Shaun Scott,http://dbpedia.org/resource/Shaun_Scott
Tony Sympson,http://dbpedia.org/resource/Tony_Sympson
Sophie Thompson,http://dbpedia.org/resource/Sophie_Thompson
Austin Trevor,http://dbpedia.org/resource/Austin_Trevor
Alice Arnold,http://dbpedia.org/resource/Alice_Arnold
Michael Benthall,http://dbpedia.org/resource/Michael_Benthall
Myfanwy Talog,http://dbpedia.org/resource/Myfanwy_Talog
Garry Cooper,http://dbpedia.org/resource/Garry_Cooper
Sophie Okonedo,http://dbpedia.org/resource/Sophie_Okonedo
Sandi Toksvig,http://dbpedia.org/resource/Sandi_Toksvig
Huw Garmon,http://dbpedia.org/resource/Huw_Garmon
Edward Fox,http://dbpedia.org/resource/Edward_Fox_(actor)
Stanley Bates,http://dbpedia.org/resource/Stanley_Bates
Christopher Bramwell,http://dbpedia.org/resource/Christopher_Bramwell
Charles Abomeli,http://dbpedia.org/resource/Charles_Abomeli
Iain Cuthbertson,http://dbpedia.org/resource/Iain_Cuthbertson
Petra Markham,http://dbpedia.org/resource/Petra_Markham
Jenny Agutter,http://dbpedia.org/resource/Jenny_Agutter
John Grillo,http://dbpedia.org/resource/John_Grillo
Lewis Fiander,http://dbpedia.org/resource/Lewis_Fiander
Albert Finney,http://dbpedia.org/resource/Albert_Finney
Richard Ridings,http://dbpedia.org/resource/Richard_Ridings
Marion Bailey,http://dbpedia.org/resource/Marion_Bailey
Nina Sosanya,http://dbpedia.org/resource/Nina_Sosanya
Sue Johnston,http://dbpedia.org/resource/Sue_Johnston
Hermione Baddeley,http://dbpedia.org/resource/Hermione_Baddeley
Cleo Laine,http://dbpedia.org/resource/Cleo_Laine
Owen Brannigan,http://dbpedia.org/resource/Owen_Brannigan
Maya Angelou,http://dbpedia.org/resource/Maya_Angelou
Lynn Redgrave,http://dbpedia.org/resource/Lynn_Redgrave
Lee Whitlock,http://dbpedia.org/resource/Lee_Whitlock
Douglas Henshall,http://dbpedia.org/resource/Douglas_Henshall
Huw Ceredig,http://dbpedia.org/resource/Huw_Ceredig
Paola Dionisotti,http://dbpedia.org/resource/Paola_Dionisotti
Christopher Ellison,http://dbpedia.org/resource/Christopher_Ellison
James Wilby,http://dbpedia.org/resource/James_Wilby
Natasha Little,http://dbpedia.org/resource/Natasha_Little
Maximilian Schell,http://dbpedia.org/resource/Maximilian_Schell
Mark Umbers,http://dbpedia.org/resource/Mark_Umbers
Jeremy Bulloch,http://dbpedia.org/resource/Jeremy_Bulloch
David Brierley,http://dbpedia.org/resource/David_Brierley
Joanna David,http://dbpedia.org/resource/Joanna_David
Colin Prockter,http://dbpedia.org/resource/Colin_Prockter
John Bentley,http://dbpedia.org/resource/John_Bentley_(actor)
John Hurt,http://dbpedia.org/resource/John_Hurt
Stuart McGugan,http://dbpedia.org/resource/Stuart_McGugan
Bruce Beeby,http://dbpedia.org/resource/Bruce_Beeby
Sylvester Morand,http://dbpedia.org/resource/Sylvester_Morand
Greg Hicks,http://dbpedia.org/resource/Greg_Hicks
Paul Mercier,http://dbpedia.org/resource/Paul_Mercier_(actor)
David Learner,http://dbpedia.org/resource/David_Learner
Brian Bovell,http://dbpedia.org/resource/Brian_Bovell
Christopher Reich,http://dbpedia.org/resource/Christopher_Reich
Graeme Hawley,http://dbpedia.org/resource/Graeme_Hawley
Sian Thomas,http://dbpedia.org/resource/Sian_Thomas
Stephen Garlick,http://dbpedia.org/resource/Stephen_Garlick
Margaret Barton,http://dbpedia.org/resource/Margaret_Barton
Kitty Muggeridge,http://dbpedia.org/resource/Kitty_Muggeridge
Milo O'Shea,http://dbpedia.org/resource/Milo_O'Shea
Derek Riddell,http://dbpedia.org/resource/Derek_Riddell
Craig Charles,http://dbpedia.org/resource/Craig_Charles
Bernard Bresslaw,http://dbpedia.org/resource/Bernard_Bresslaw
Ross Davidson,http://dbpedia.org/resource/Ross_Davidson
Christopher Fulford,http://dbpedia.org/resource/Christopher_Fulford
Edith MacArthur,http://dbpedia.org/resource/Edith_MacArthur
Oz Clarke,http://dbpedia.org/resource/Oz_Clarke
Dilys Laye,http://dbpedia.org/resource/Dilys_Laye
Mel Smith,http://dbpedia.org/resource/Mel_Smith
Joan Hickson,http://dbpedia.org/resource/Joan_Hickson
Patrick Barlow,http://dbpedia.org/resource/Patrick_Barlow
Perlita Neilson,http://dbpedia.org/resource/Perlita_Neilson
Gerard Horan,http://dbpedia.org/resource/Gerard_Horan
Clive Barker,http://dbpedia.org/resource/Clive_Barker
Malcolm McFee,http://dbpedia.org/resource/Malcolm_McFee
Nan Marriott-Watson,http://dbpedia.org/resource/Nan_Marriott-Watson
Christopher Colquhoun,http://dbpedia.org/resource/Christopher_Colquhoun
Olga Lindo,http://dbpedia.org/resource/Olga_Lindo
James Quinn,http://dbpedia.org/resource/James_Quinn_(actor)
Lindsey Coulson,http://dbpedia.org/resource/Lindsey_Coulson
Patricia Morison,http://dbpedia.org/resource/Patricia_Morison
Natasha Pyne,http://dbpedia.org/resource/Natasha_Pyne
Michael Shannon,http://dbpedia.org/resource/Michael_Shannon
Adrian Lester,http://dbpedia.org/resource/Adrian_Lester
Ray Winstone,http://dbpedia.org/resource/Ray_Winstone
Stephen Dartnell,http://dbpedia.org/resource/Stephen_Dartnell
Asta Nielsen,http://dbpedia.org/resource/Asta_Nielsen
Aubrey Woods,http://dbpedia.org/resource/Aubrey_Woods
Ronnie Corbett,http://dbpedia.org/resource/Ronnie_Corbett
Michael N. Harbour,http://dbpedia.org/resource/Michael_N._Harbour
